CustomerNumber,StoreNumber,CustomerName,Address,City,State,ZipCode,SalesmanNumber,CustomerYTDSales,CustomerStartDate,Customer_Corporate_master,StatusCode,Call_Route_1,Call_Seq_1,Call_Route_2,Call_Seq_2,Call_Route_3,Call_Seq_3,Call_Route_4,Call_Seq_4,Call_Route_5,Call_Seq_5,Call_Route_6,Call_Seq_6,Call_Route_7,Call_Seq_7,Del_Route_1,Del_Seq_1,Del_Route_2,Del_Seq_2,Del_Route_3,Del_Seq_3,Del_Route_4,Del_Seq_4,Del_Route_5,Del_Seq_5,Del_Route_6,Del_Seq_6,Del_Route_7,Del_Seq_7,TaxCode,TermsCode,CreditLimit,CigaretteTaxNumber,StateTaxID,Areacode,PhoneNumber,SalesGroup,AuthorizedItemCode
969147,1915,FRED'S #1915                       ,731 ROSS ST                   ,HEFLIN                        ,AL,36264,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,ACL305,03 ,0,                  ,                  ,0,4632831,ERF   ,Y
969188,0,SHELL - 5430 WOODWARD LLC          ,5430 WOODWARD RD              ,MIDFIELD                      ,AL,35228,30,13891.11,11/18/2010,2830,A,S130  ,70,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,222   ,80,      ,0,      ,0,      ,0,      ,0,      ,0,A28343,E1+,0,                  ,SLS-R011518479    ,0,4214447,      , 
969212,78,CVS #0078             BB           ,14695 HWY 43 SOUTH            ,RUSSELLVILLE                  ,AL,35653,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A25210,03 ,0,                  ,                  ,0,3322869,      , 
969238,0,BASE EXCHANGE (NATIONAL GUARD)     ,5401 EAST LAKE BLVD           ,BIRMINGHAM                    ,AL,35217,60,0,11/18/2010,969238,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00000,03 ,0,                  ,                  ,0,7142348,      , 
969253,0,SPRINGVILLE BP - INAARA R INC      ,447 MARIETTA ROAD             ,SPRINGVILLE                   ,AL,35146,40,23669.46,11/18/2010,199,A,      ,0,S240  ,90,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,416   ,48,      ,0,      ,0,      ,0,A61220,47 ,0,                  ,SLS-R008308414    ,0,4182836,RAJPAR, 
969279,0,VALLEY ONE STOP                    ,653 BOLDO RD                  ,WALKER CO                     ,AL,35504,15,0,11/18/2010,969279,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A52000,03 ,0,                  ,R000740428        ,0,2752220,      , 
969295,0,VESTAVIA CHEVRON                   ,705 MONTGOMERY HWY            ,VESTAVIA HILLS                ,AL,35216,65,74809.13,11/18/2010,100,A,S165  ,50,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,217   ,30,      ,0,421   ,80,      ,0,      ,0,      ,0,A28242,57 ,0,                  ,SLS-R000824171    ,0,8355233,      , 
969337,1918,FRED'S #1918                       ,2001 BILLY TUCKER CIRCLE      ,HOGANSVILLE                   ,GA,30230,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,43155             ,                  ,0,6379137,      ,Y
969394,0,Z MART - FAMOUS HOLDINGS LLC       ,25032 STATE HWY 79            ,TRAFFORD                      ,AL,35172,35,38132.6,11/18/2010,100,A,      ,0,      ,0,S335  ,170,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,523   ,40,      ,0,      ,0,A85000,17 ,0,                  ,SLS-R009215463    ,0,6805300,      , 
969410,0,CONCORD TRAVEL CENTER              ,4795 HWY 78 WEST              ,GRAYSVILLE                    ,AL,35073,63,25777.97,11/18/2010,199,A,S163  ,110,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,212   ,30,      ,0,      ,0,      ,0,      ,0,      ,0,A28000,03 ,0,                  ,SLS-R008286421    ,0,6748400,RAJPAR, 
969436,0,QV LINCOLN                CLOSED   ,76022 ALABAMA HWY 77          ,LINCOLN                       ,AL,35096,45,0,11/18/2010,969436,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A45206,03 ,0,                  ,3700-61860        ,0,7632200,      , 
969493,0,ADEN MARKET LLC - TARRANT (TEXACO) ,1135 PINSON VALLEY PKWY       ,TARRANT                       ,AL,35217,20,0,11/18/2010,969493,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28230,03 ,0,                  ,R009010335        ,0,5869516,      , 
969519,585,CVS #0585                          ,9505 VAUGHN RD                ,MONTGOMERY                    ,AL,36064,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A56183,03 ,0,                  ,                  ,0,2771153,      , 
969527,1495,FRED'S #1495                AA     ,93 BUSHROD JOHNSON AVE        ,CHICKAMAUGA                   ,GA,30707,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,34844             ,                  ,0,3751495,      ,Y
969535,2133,FRED'S #2133                       ,1705 PHILEMA RD SOUTH         ,LEESBURG                      ,GA,31763,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,34843             ,                  ,0,4354316,      ,Y
969550,0,RT 20 CARSON VILLAGE               ,408 NORTH CARSON ROAD         ,BIRMINGHAM                    ,AL,35215,20,0,11/18/2010,969550,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,ROOO73OO38        ,0,5205750,      , 
969576,0,SUPER MART TEXACO - OXFORD         ,1429 HIGHWAY 78 WEST          ,OXFORD                        ,AL,36203,85,0,11/18/2010,969576,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A19198,02 ,0,                  ,SLSR000025447     ,0,8325424,      , 
969592,85,EASY SHOP SUPERMARKET #85          ,375 NORTH 13TH ST             ,GRIFFIN                       ,GA,30223,78,3807.71,11/18/2010,500,A,      ,0,      ,0,      ,0,S478  ,85,      ,0,      ,0,      ,0,178   ,85,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,0047538           ,                  ,0,2273162,      , 
969618,0,SHELL #12 HIGHWAY 150              ,3401 SO SHADES CREST RD       ,HOOVER                        ,AL,35244,20,0,11/18/2010,969618,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28164,03 ,0,                  ,                  ,0,9858100,      , 
969634,0,TAYLOR'S GROCERY #719              ,16990 S HIGHLAND AVE          ,ARLINGTON                     ,GA,39813,78,0,11/18/2010,969634,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,                  ,                  ,0,7254742,      , 
969659,0,THE CORNER STORE                   ,14132 HWY 216                 ,BROOKWOOD                     ,AL,35444,25,0,11/18/2010,100,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50304,03 ,0,                  ,                  ,0,5530099,      , 
969675,0,ZIGGLY WIGGLY #576      CLOSED     ,814 W COLLEGE ST              ,PULASKI                       ,TN,38478,60,0,11/18/2010,969675,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,T00000,03 ,0,                  ,                  ,0,3630152,      , 
969691,0,PELHAM CHEVRON                     ,2500 HWY 52 E                 ,PELHAM                        ,AL,35124,65,41218.07,11/18/2010,100,A,S165  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,227   ,20,      ,0,      ,0,      ,0,      ,0,      ,0,A37189,E5+,0,                  ,SLS-R010818116    ,0,6218913,      , 
969717,0,PELHAM SHELL-HIGHWAY 52 <K-P FOODS>,75 HWY 35 (HWY 52 EXIT)       ,PELHAM                        ,AL,35124,65,50166.67,11/18/2010,100,A,S165  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,227   ,30,      ,0,      ,0,517   ,10,      ,0,      ,0,A37189,E5+,0,                  ,SLS-R008771043    ,0,6631044,      , 
969733,0,RT 15 MELVINS SUPER STOP   UMA     ,                              ,PINSON                        ,AL,35217,15,0,11/18/2010,969733,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28000,03 ,0,                  ,                  ,0,8562430,      , 
969774,1374,RED LINE MARKET #1374              ,138 HWY 178                   ,SHERMAN                       ,MS,38869,78,0,11/18/2010,1234,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,M00000,03 ,0,                  ,                  ,0,8422478,      , 
969816,0,SAVE MORE & GRILL - APRN USA       ,2300 MT OLIVE RD              ,MOUNT OLIVE                   ,AL,35117,35,21524.53,11/18/2010,100,A,      ,0,S235  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,310   ,30,      ,0,      ,0,      ,0,      ,0,A28000,E1+,0,                  ,SLS-R010697606    ,0,5632064,      , 
969832,0,RICHEY'S EAST #3            BA     ,2 EAST NINE MILE ROAD         ,PENSACOLA                     ,FL,32534,70,7232.59,11/18/2010,969832,A,      ,0,      ,0,      ,0,S470  ,180,      ,0,      ,0,      ,0,113   ,180,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F70404,02 ,0,BEV2700456        ,27-80138759080    ,0,5053212,      , 
969857,0,CIGARS AND MORE II                 ,4647 HWY 280 EAST STE A       ,BIRMINGHAM                    ,AL,35242,60,0,11/18/2010,969857,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37000,03 ,0,3700 46531        ,                  ,0,9913270,      , 
969873,0,RT 45 COUNTRY BOYS                 ,21030 MAIN ST                 ,RANBURNE                      ,AL,36273,45,0,11/18/2010,969873,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,ACL000,03 ,0,                  ,                  ,0,5539436,      , 
969899,0,UNIVERSITY CITGO                   ,740 MIDDLE ST                 ,MONTEVALLO                    ,AL,35115,5,19280.64,11/18/2010,969899,A,      ,0,      ,0,      ,0,S405  ,110,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,514   ,80,      ,0,      ,0,A37182,03 ,0,                  ,SLS-R010185796    ,0,9011415,      , 
969915,2968,FRED'S #2968                CLOSED ,1900 ROCKBRIDGE RD STE G      ,STONE MOUNTAIN                ,GA,30087,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,41136             ,                  ,0,4988012,      ,Y
969931,0,HOOVER ENCORE CITGO                ,3651 LORNA RD                 ,HOOVER                        ,AL,35216,30,16635.68,11/18/2010,1000,A,      ,0,      ,0,      ,0,      ,0,S530  ,40,      ,0,      ,0,115   ,30,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28164,03 ,0,                  ,SLS-R000018327    ,0,4805620,      , 
969956,0,ZOUTHERN FAMILY MKT-X HIGH PR      ,                              ,                              ,  ,35007,60,0,11/18/2010,969956,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00000,01 ,0,                  ,                  ,0,0,      , 
969972,351,PIGLET SUPERMARKET #351            ,HIGHWAY 19 EAST               ,DUBLIN                        ,GA,31027,78,0,11/18/2010,969972,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,                  ,                  ,0,2722250,      , 
969998,0,VINCENT FOOD MART                  ,41690 HWY 25                  ,VINCENT                       ,AL,35178,5,86542.12,11/18/2010,199,A,      ,0,      ,0,S305  ,80,      ,0,      ,0,      ,0,      ,0,103   ,5,      ,0,      ,0,419   ,30,      ,0,      ,0,      ,0,A37288,17 ,0,                  ,SLS-5800 20017    ,0,6729854,      , 
970012,0,BIG DADDY'S-RICHARDSON & ASSOC     ,8150 SYLACAUGA FAYETTVILLE HWY,SYLACAUGA                     ,AL,35151,5,20499.7,11/18/2010,970012,A,      ,0,S205  ,10,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,323   ,60,      ,0,      ,0,      ,0,      ,0,A45000,03 ,0,                  ,SLS-6100 11971    ,0,2494001,      , 
970038,0,JA GAS & SNACK                     ,1929 JEFFERSON AVE            ,BIRMINGHAM                    ,AL,35221,20,0,11/18/2010,970038,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,SLS-R009328868    ,0,5334204,      , 
970053,0,RT 45 SAMCO PROPOSAL OXFORD AL     ,                              ,SAMCO                         ,AL,35405,45,0,11/18/2010,970053,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A19198,03 ,0,                  ,                  ,0,3491666,      , 
970079,0,NORTHPORT TEXACO-(JAY KHODYAR)     ,5210 HWY 69 NO                ,NORTHPORT                     ,AL,35473,25,0,11/18/2010,970079,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50190,02 ,2,                  ,R0008687397       ,0,3307924,      , 
970103,1493,FRED'S #1493                AA     ,2738 CLEVELAND HWY            ,DALTON                        ,GA,30721,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,G00000,03 ,0,44324             ,                  ,0,3704152,      ,Y
970129,0,RT 10 HRA - NAIL'S CONV. STORE     ,                              ,HUNTSVILLE                    ,AL,35601,10,0,11/18/2010,970129,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A34173,02 ,0,                  ,                  ,0,3550900,      , 
970160,0,SHELBY COUNTRY CORNER - (ALLEN)    ,4155 HWY 47 SO                ,SHELBY                        ,AL,35143,65,56730.97,11/18/2010,100,A,      ,0,      ,0,S365  ,130,      ,0,      ,0,      ,0,      ,0,      ,0,223   ,10,      ,0,425   ,150,      ,0,      ,0,      ,0,A37000,17 ,0,                  ,SLS-5800 19994    ,0,3813470,      , 
970186,0,DODGE CITY HQ                      ,281 HWY 69    EXIT 299        ,HANCEVILLE                    ,AL,35077,35,0,3/24/2015,970186,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A15000,03 ,2,                  ,                  ,0,2870977,      , 
970202,0,ZOUTHERN FAMILY MKT-HIGH PR        ,                              ,                              ,  ,35007,60,0,11/18/2010,970202,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00000,01 ,0,                  ,                  ,0,0,      , 
970228,0,SANI FOOD MART (SHELL)  CLOSED     ,3523 LOOP ROAD EAST           ,TUSCALOOSA                    ,AL,35405,25,0,11/18/2010,970228,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,03 ,0,                  ,370066125         ,0,5620094,      , 
970244,0,SKYLAND MARATHON                   ,2015 SKYLAND BLVD EAST        ,TUSCALOOSA                    ,AL,35405,15,38013.03,9/08/2018,970244,A,      ,0,      ,0,      ,0,      ,0,S515  ,110,      ,0,      ,0,114   ,60,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,37 ,0,                  ,SLS-R010128480    ,0,7222324,      , 
970269,0,RT 73 SOUTHERN BAMA - QUOTE        ,1.00 PER CARTON               ,                              ,AL,36035,73,0,11/18/2010,970269,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,03 ,0,                  ,                  ,0,0,      , 
970285,0,RT 50 CROSSVILLE JALPA             ,GADSDEN A22152  **MILAN**OWNER,PRICE QUOTE FOR GROUP         ,AL,35987,50,0,11/18/2010,970285,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A18301,02 ,0,                  ,                  ,0,5700770,      , 
970301,0,RT 10 AMA TOKEN CHAIN              ,2011 US 43                    ,WINFIELD                      ,AL,35594,10,0,11/18/2010,970301,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A30294,03 ,0,                  ,SLS-R00831725     ,0,4876382,      , 
970327,1498,FRED'S #1498                       ,35360 US HWY 231              ,ASHVILLE                      ,AL,35953,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A61107,03 ,0,                  ,                  ,0,5944066,ERF   ,Y
970335,631933,FRED'S #1933                       ,1738 KOWALIGA RD              ,ECLECTIC                      ,AL,36024,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A51309,03 ,0,                  ,                  ,0,5412930,ERF   ,Y
970343,1953,FRED'S #1953                       ,720 N WASHINGTON ST           ,LIVINGSTON                    ,AL,35470,63,0,11/18/2010,300,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A74308,03 ,0,                  ,                  ,0,6527201,ERF   ,Y
970384,0,WARRIOR CHEVRON - 2                ,290 CANECREEK ROAD            ,WARRIOR                       ,AL,35180,35,27856.14,11/18/2010,100,A,S135  ,40,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,228   ,10,      ,0,      ,0,      ,0,      ,0,      ,0,A28000,E4 ,0,                  ,SLS-R000780562    ,0,0,      , 
